file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\builder\AbstractTaskletStepBuilderTests.java,org.springframework.batch.core.step.builder.AbstractTaskletStepBuilderTests,class,10,10,0,10,2,1,0,10,0,0.0,1.0,1.0,2,0,0,0,0,2,2,0,0,0,7,0,0,7,0,0,7,0,0,19,0,0,0,0,0,4,1,11,0,11,0,0,0,0,51,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepWithFaultTolerantProcessTaskJobParserTests.java,org.springframework.batch.core.configuration.xml.StepWithFaultTolerantProcessTaskJobParserTests,class,19,19,0,19,1,1,0,14,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,8,0,0,8,0,0,0,0,0,44,0,0,0,0,3,26,9,10,0,18,0,0,0,0,52,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\mail\builder\SimpleMailMessageItemWriterBuilder.java,org.springframework.batch.item.mail.builder.SimpleMailMessageItemWriterBuilder,class,5,6,1,5,4,1,0,3,0,0.33333334,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,21,3,0,1,0,0,1,0,4,0,3,1,0,0,0,45,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\builder\FlatFileItemReaderBuilderTests.java,org.springframework.batch.item.file.builder.FlatFileItemReaderBuilderTests$1Person,innerclass,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\mapping\BeanWrapperFieldSetMapperConcurrentTests.java,org.springframework.batch.item.file.mapping.BeanWrapperFieldSetMapperConcurrentTests,class,4,4,0,4,4,1,0,12,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,42,1,3,0,0,0,4,5,9,0,9,3,0,1,1,30,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\amqp\builder\AmqpItemReaderBuilder.java,org.springframework.batch.item.amqp.builder.AmqpItemReaderBuilder,class,4,6,2,4,4,1,0,2,0,0.33333334,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,20,3,0,1,0,0,1,0,3,0,3,1,0,0,0,36,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\ItemCountAware.java,org.springframework.batch.item.ItemCountAware,interface,0,1,1,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\context\JobContextTests.java,org.springframework.batch.core.scope.context.JobContextTests,class,9,9,0,9,15,1,0,27,0,0.4888889,0.8666667,0.8666667,15,0,0,0,0,15,15,0,0,0,3,0,0,3,0,0,0,0,1,86,0,0,0,0,0,36,8,12,0,8,1,0,0,6,49,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\ExecutionContext.java,org.springframework.batch.item.ExecutionContext,class,3,45,42,3,45,1,0,32,250,0.703125,0.26451612,0.32903227,32,0,31,1,0,0,31,0,0,0,2,0,0,2,0,0,1,0,2,144,32,0,8,0,2,12,0,11,3,7,1,0,0,0,176,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\DummyRetryListener.java,org.springframework.batch.core.configuration.xml.DummyRetryListener,class,3,5,2,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\support\CompositeItemProcessorTests.java,org.springframework.batch.item.support.CompositeItemProcessorTests,class,4,4,0,4,5,1,0,11,0,0.2,0.6,0.6,5,0,0,0,0,5,5,0,0,0,3,0,0,3,0,0,1,0,2,40,0,0,0,0,0,6,2,10,0,10,0,0,0,0,68,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\JdbcBatchItemWriterClassicTests.java,org.springframework.batch.item.database.JdbcBatchItemWriterClassicTests,class,7,7,0,7,6,1,0,24,0,0.20833334,1.0,1.0,6,0,0,0,0,6,6,0,0,0,4,0,0,3,1,0,0,0,0,89,0,0,0,0,0,23,10,15,1,22,1,1,0,7,65,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\TransactionalStaxEventItemWriterTests.java,org.springframework.batch.item.xml.TransactionalStaxEventItemWriterTests,class,16,17,1,16,13,1,0,30,0,0.52380955,1.0,1.0,6,0,0,2,0,4,4,0,0,0,7,1,0,7,0,0,4,0,1,145,5,0,0,7,2,28,4,14,6,21,2,1,1,9,80,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\retry\jms\SynchronousTests.java,org.springframework.batch.retry.jms.SynchronousTests,class,18,19,1,18,18,1,0,23,0,0.33999997,0.9285714,1.0,10,0,2,2,0,6,8,0,0,0,5,0,0,4,0,1,0,0,0,162,11,2,6,1,0,39,12,34,0,46,4,0,0,12,75,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\annotation\StepScopeConfigurationTests.java,org.springframework.batch.core.configuration.annotation.StepScopeConfigurationTests$TaskletSupport,innerclass,5,5,0,5,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\repository\dao\AbstractStepExecutionDaoTests.java,org.springframework.batch.core.repository.dao.AbstractStepExecutionDaoTests,class,14,16,2,14,22,2,1,59,0,0.64912283,0.78431374,0.78431374,19,0,0,1,2,16,18,2,0,0,6,0,0,0,6,0,0,0,9,175,0,2,0,0,0,11,23,28,2,27,1,0,0,4,112,1025,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-test\src\test\java\org\springframework\batch\test\JobScopeTestExecutionListenerIntegrationTests.java,org.springframework.batch.test.JobScopeTestExecutionListenerIntegrationTests,class,11,11,0,11,2,1,0,8,0,0.25,1.0,1.0,2,0,0,0,0,2,2,0,0,0,2,0,0,2,0,0,0,0,1,16,1,0,0,0,0,4,0,1,0,3,0,0,0,0,28,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\repository\support\JobRepositoryFactoryBeanTests.java,org.springframework.batch.core.repository.support.JobRepositoryFactoryBeanTests$StubIncrementer,innerclass,1,1,0,1,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,2,0,0,0,0,0,0,0,13,10,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\test\java\org\springframework\batch\integration\partition\StepExecutionRequestTests.java,org.springframework.batch.integration.partition.StepExecutionRequestTests,class,3,3,0,3,2,1,0,8,0,0.0,1.0,1.0,2,0,0,0,0,2,2,0,0,0,2,1,0,2,0,0,2,0,0,16,0,0,0,0,0,3,4,5,0,5,0,0,0,0,38,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\repeat\RepeatStatus.java,org.springframework.batch.repeat.RepeatStatus,enum,1,20,19,1,8,1,0,0,0,0.25,0.8333333,1.0,4,1,3,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,0,16,3,0,1,0,0,0,0,1,0,1,0,0,0,0,35,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\mapping\PassThroughLineMapperTests.java,org.springframework.batch.item.file.mapping.PassThroughLineMapperTests,class,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,6,0,0,0,0,0,2,1,1,0,1,0,0,0,0,11,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\skip\ReprocessExceptionTests.java,org.springframework.batch.core.step.skip.ReprocessExceptionTests$PersonItemWriter,innerclass,3,3,0,3,3,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,2,0,0,0,0,2,0,0,0,11,9,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\samples\mail\TestMailErrorHandler.java,org.springframework.batch.samples.mail.TestMailErrorHandler,class,4,6,2,4,3,1,0,4,0,0.33333334,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,1,0,2,0,0,2,0,0,14,1,0,0,0,0,1,0,2,1,2,0,0,0,0,47,1,1
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\job\flow\JobExecutionDecider.java,org.springframework.batch.core.job.flow.JobExecutionDecider,interface,4,11,7,4,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\repository\dao\NoSuchObjectException.java,org.springframework.batch.core.repository.dao.NoSuchObjectException,class,0,1,1,0,1,4,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,37,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\SimpleJobTests.java,org.springframework.batch.core.job.SimpleJobTests,class,26,27,1,26,28,2,0,84,0,0.6296296,0.91333336,0.92,27,0,0,2,0,25,25,0,0,0,11,0,0,11,0,0,2,0,6,363,0,0,1,0,0,48,55,52,2,41,1,3,1,3,127,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\samples\skip\SkippableExceptionDuringReadSample.java,org.springframework.batch.samples.skip.SkippableExceptionDuringReadSample$Anonymous1,anonymous,3,3,0,3,3,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,0,0,3,1,1,2,1,1,0,0,0,11,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\scope\context\JobSynchronizationManager.java,org.springframework.batch.core.scope.context.JobSynchronizationManager,class,4,7,3,4,4,1,0,4,0,0.0,1.0,1.0,4,4,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,23,2,0,0,0,0,0,0,1,0,1,0,1,0,0,105,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\UnexpectedJobExecutionException.java,org.springframework.batch.core.UnexpectedJobExecutionException,class,0,5,5,0,2,4,4,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,40,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\separator\SimpleRecordSeparatorPolicy.java,org.springframework.batch.item.file.separator.SimpleRecordSeparatorPolicy,class,1,4,3,1,3,1,2,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\test\java\org\springframework\batch\integration\partition\BeanFactoryStepLocatorTests.java,org.springframework.batch.integration.partition.BeanFactoryStepLocatorTests,class,5,5,0,5,2,1,0,7,0,0.0,1.0,1.0,2,0,0,0,0,2,2,0,0,0,2,0,0,2,0,0,2,0,0,29,0,0,0,0,0,7,1,2,0,2,0,0,1,0,17,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\repeat\policy\CompositeCompletionPolicy.java,org.springframework.batch.repeat.policy.CompositeCompletionPolicy,class,5,5,0,5,11,3,0,8,0,0.0,1.0,1.0,5,0,5,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,1,50,5,4,0,0,7,0,4,12,0,11,2,0,1,0,60,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\annotation\StepScopeConfigurationTests.java,org.springframework.batch.core.configuration.annotation.StepScopeConfigurationTests$SimpleCallable,innerclass,0,0,0,0,2,1,0,0,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5,9,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\repeat\support\ResultHolderResultQueue.java,org.springframework.batch.repeat.support.ResultHolderResultQueue,class,5,8,3,5,13,1,0,13,0,0.5357143,0.73333335,1.0,7,0,6,1,0,0,6,0,0,0,4,0,0,4,0,0,3,0,0,79,5,1,1,0,0,3,2,6,0,5,2,0,1,0,96,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\skip\SkipListenerFailedExceptionTests.java,org.springframework.batch.core.step.skip.SkipListenerFailedExceptionTests,class,2,2,0,2,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-test\src\main\java\org\springframework\batch\test\JobScopeTestUtils.java,org.springframework.batch.test.JobScopeTestUtils,class,2,2,0,2,2,1,0,3,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,1,0,0,0,0,0,0,1,0,0,0,46,1025,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\SimpleBinaryBufferedReaderFactory.java,org.springframework.batch.item.file.SimpleBinaryBufferedReaderFactory$BinaryBufferedReader,innerclass,1,1,0,1,12,3,0,14,1,0.5,NaN,NaN,3,0,1,2,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,53,7,2,4,1,0,0,8,7,0,6,2,0,0,0,61,26,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\transform\CommonLineTokenizerTests.java,org.springframework.batch.item.file.transform.CommonLineTokenizerTests,class,2,2,0,2,1,1,0,5,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2,1,1,0,1,0,1,0,0,28,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\database\JpaPagingItemReader.java,org.springframework.batch.item.database.JpaPagingItemReader,class,10,19,9,10,23,3,0,32,30,0.78125006,0.21818182,0.8181818,12,0,8,1,3,0,11,0,0,0,8,0,0,8,0,0,1,0,0,95,2,2,8,0,0,4,0,14,1,11,2,0,0,0,219,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\DefaultJobParametersValidatorTests.java,org.springframework.batch.core.job.DefaultJobParametersValidatorTests,class,5,5,0,5,8,1,0,8,0,0.0,1.0,1.0,8,0,0,0,0,8,8,0,0,0,1,0,0,1,0,0,1,0,0,36,0,0,0,0,0,24,1,2,0,2,0,0,0,3,28,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\flow\FlowJobFailureTests.java,org.springframework.batch.core.job.flow.FlowJobFailureTests,class,15,15,0,15,3,1,0,17,0,0.0,1.0,1.0,3,0,0,0,0,3,3,0,0,0,2,0,0,2,0,0,1,0,0,48,0,0,0,0,0,16,0,11,0,11,0,1,0,0,53,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\ResourceAware.java,org.springframework.batch.item.ResourceAware,interface,1,2,1,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\support\Db2PagingQueryProviderTests.java,org.springframework.batch.item.database.support.Db2PagingQueryProviderTests,class,3,3,0,3,7,2,0,4,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,0,0,8,0,9,0,8,0,0,0,0,59,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\ScriptItemProcessorTests.java,org.springframework.batch.core.step.item.ScriptItemProcessorTests,class,7,7,0,7,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,1,0,19,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\mapping\BeanWrapperFieldSetMapperTests.java,org.springframework.batch.item.file.mapping.BeanWrapperFieldSetMapperTests,class,23,23,0,23,30,1,0,57,435,0.96666664,0.0,0.0,30,0,0,0,0,30,30,0,0,0,2,1,0,2,0,0,2,0,12,501,0,0,0,0,0,182,46,109,1,109,0,3,7,4,127,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\SplitNestedJobParserTests.java,org.springframework.batch.core.configuration.xml.SplitNestedJobParserTests,class,8,8,0,8,1,1,0,6,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,10,0,0,0,0,0,1,0,1,0,3,0,0,0,0,17,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\ItemWriteListener.java,org.springframework.batch.core.ItemWriteListener,interface,2,7,5,2,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\samples\domain\trade\internal\CustomerCreditItemWriter.java,org.springframework.batch.samples.domain.trade.internal.CustomerCreditItemWriter,class,3,3,0,3,3,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,11,0,1,0,0,0,0,0,1,0,1,1,0,0,0,24,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\launch\NoSuchJobExceptionTests.java,org.springframework.batch.core.launch.NoSuchJobExceptionTests,class,2,2,0,2,2,3,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\item\ChunkOrientedTasklet.java,org.springframework.batch.core.step.item.ChunkOrientedTasklet,class,11,15,4,11,7,1,0,13,0,0.46666664,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,5,2,0,5,0,0,4,0,0,35,2,0,1,0,0,4,0,8,1,6,2,0,0,0,76,1,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\test\repository\OracleJobRepositoryIntegrationTests.java,org.springframework.batch.core.test.repository.OracleJobRepositoryIntegrationTests,class,16,16,0,16,2,1,0,8,1,0.7,0.0,0.0,2,0,0,0,0,2,2,0,0,0,5,2,1,4,0,0,1,0,0,35,0,0,0,0,0,3,0,5,0,8,0,0,1,0,78,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\amqp\AmqpItemReader.java,org.springframework.batch.item.amqp.AmqpItemReader,class,5,7,2,5,7,1,0,6,0,0.33333334,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,1,0,0,22,2,0,3,0,0,5,0,3,1,3,1,0,0,0,57,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\support\CompositeItemReaderTests.java,org.springframework.batch.item.support.CompositeItemReaderTests,class,5,5,0,5,6,1,0,13,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,61,0,0,0,1,0,6,6,17,0,17,1,0,0,0,36,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\repository\dao\Jackson2ExecutionContextStringSerializerTests.java,org.springframework.batch.core.repository.dao.Jackson2ExecutionContextStringSerializerTests$UnmappedInternationalNumber,innerclass,1,1,0,1,0,2,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,9,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\support\CompositeItemWriter.java,org.springframework.batch.item.support.CompositeItemWriter,class,9,12,3,9,23,1,0,13,0,0.4,0.6888889,0.8,10,0,10,0,0,0,10,0,0,0,2,0,0,2,0,0,0,0,2,60,0,4,1,1,6,3,0,6,0,5,3,0,0,0,104,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\builder\MultiResourceItemReaderBuilderTests.java,org.springframework.batch.item.file.builder.MultiResourceItemReaderBuilderTests,class,10,10,0,10,4,2,0,18,6,0.0,0.0,0.0,4,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,0,9,1,10,0,14,1,0,0,4,46,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\kafka\KafkaItemWriterTests.java,org.springframework.batch.item.kafka.KafkaItemWriterTests$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\SkipListener.java,org.springframework.batch.core.SkipListener,interface,3,9,6,3,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\SplitJobParserTests.java,org.springframework.batch.core.configuration.xml.SplitJobParserTests,class,9,9,0,9,1,1,0,11,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,1,14,0,0,0,0,1,2,1,2,0,4,0,0,0,0,19,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\listener\CompositeStepExecutionListener.java,org.springframework.batch.core.listener.CompositeStepExecutionListener,class,5,8,3,5,6,1,0,12,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,1,23,1,2,0,0,0,0,0,6,0,6,1,0,0,0,49,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\FaultTolerantStepFactoryBeanTests.java,org.springframework.batch.core.step.item.FaultTolerantStepFactoryBeanTests$NonExistentException,innerclass,0,0,0,0,0,3,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\ExecutionContextTests.java,org.springframework.batch.item.ExecutionContextTests,class,5,5,0,5,18,1,0,27,0,0.0,0.6862745,0.6862745,18,0,0,0,0,18,18,0,0,0,1,0,0,1,0,0,1,0,2,157,0,0,0,0,1,78,26,20,0,19,0,0,1,2,82,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\configuration\xml\SimpleFlowFactoryBean.java,org.springframework.batch.core.configuration.xml.SimpleFlowFactoryBean,class,10,12,2,10,17,2,0,17,35,0.7636364,0.19444445,0.41666666,11,0,8,2,1,0,9,0,0,0,5,0,0,5,0,0,0,0,1,83,9,1,2,0,2,3,0,11,3,10,1,0,1,0,122,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\launch\support\CommandLineJobRunnerTests.java,org.springframework.batch.core.launch.support.CommandLineJobRunnerTests$StubJobExplorer,innerclass,9,9,0,9,25,1,0,9,72,0.8461539,0.015151516,0.015151516,13,0,12,1,0,0,12,0,0,0,3,3,0,0,0,3,0,0,8,87,15,1,10,0,0,1,9,6,1,6,2,0,0,0,37,9,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\builder\RegisterMultiListenerTests.java,org.springframework.batch.core.step.builder.RegisterMultiListenerTests,class,18,19,1,18,5,6,0,7,0,0.3125,1.0,1.0,4,0,0,1,0,3,3,0,0,0,4,0,0,4,0,0,0,0,0,136,0,0,1,0,0,0,8,6,0,6,1,0,6,0,53,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\Jaxb2NamespaceUnmarshallingTests.java,org.springframework.batch.item.xml.Jaxb2NamespaceUnmarshallingTests,class,12,13,1,12,7,1,0,22,9,0.72222215,0.2,0.2,6,0,0,0,2,4,6,0,0,0,3,1,0,3,0,0,3,0,0,55,1,1,1,0,1,18,8,10,1,10,1,0,0,0,66,0,0
